Contact ID,Age,Gender,Ethnicity,Grade Level,Zip Code,Participation Year,MediHouseIncome,PopDensity,count
FK-156963,15,Female,White or Caucasian,10,28075,2018,81570.0,763.0,6.0
FK-391679,15,Male,Multi-Racial,9,28075,2018,81570.0,763.0,1.0
FK-030845,15,Male,Latino or Hispanic,9,75052,2021,66744.0,3402.0,4.0
FK-030799,15,Male,Asian,9,75052,2021,66744.0,3402.0,10.0
FK-078528,15,Male,Asian,9,10025,2022,68516.0,125860.0,11.0
FK-395559,15,Female,Latino or Hispanic,9,75051,2018,40107.0,3240.0,3.0
FK-292681,15,Female,Multi-Racial,9,75050,2019,44548.0,1659.0,1.0
FK-292775,15,Female,Latino or Hispanic,9,75050,2019,44548.0,1659.0,2.0
FK-159010,15,Male,Asian,9,75013,2018,131878.0,2026.0,21.0
FK-156344,15,Male,White or Caucasian,9,28207,2021,119063.0,3686.0,1.0
FK-228315,15,Female,White or Caucasian,10,28032,2018,53073.0,1332.0,13.0
FK-156684,15,Male,White or Caucasian,10,28207,2021,119063.0,3686.0,1.0
FK-002042,15,Female,White or Caucasian,10,44720,2021,58949.0,1146.0,6.0
FK-293937,15,Male,Asian,8,75013,2019,131878.0,2026.0,1.0
FK-228340,15,Male,Black or African American,9,28206,2019,21087.0,1686.0,18.0
FK-107890,15,Female,White or Caucasian,9,34288,2022,42885.0,562.0,3.0
FK-290808,15,Male,White or Caucasian,9,28037,2018,73078.0,412.0,5.0
FK-292955,15,Female,Latino or Hispanic,10,75042,2018,39811.0,5063.0,1.0
FK-320566,15,Female,White or Caucasian,10,10024,2019,109956.0,69106.0,1.0
FK-371264,15,Male,White or Caucasian,9,44718,2018,73935.0,1454.0,1.0
FK-391615,15,Female,White or Caucasian,9,28056,2018,56255.0,661.0,5.0
FK-002067,15,Female,Multi-Racial,9,44718,2022,73935.0,1454.0,5.0
FK-291185,15,Male,Multi-Racial,9,28075,2018,81570.0,763.0,6.0
FK-039310,15,Male,White or Caucasian,8,28075,2018,81570.0,763.0,8.0
FK-158478,15,Female,Asian,10,75013,2021,131878.0,2026.0,2.0
FK-391303,15,Male,Asian,9,28208,2018,28435.0,1553.0,1.0
FK-002070,15,Female,Multi-Racial,8,44720,2022,58949.0,1146.0,4.0
FK-398179,15,Male,White or Caucasian,9,45013,2018,51452.0,456.0,1.0
FK-038076,15,Male,White or Caucasian,9,28105,2022,63846.0,1663.0,1.0
FK-156400,15,Female,White or Caucasian,9,28164,2021,48790.0,334.0,2.0
FK-298188,15,Female,White or Caucasian,10,66007,2019,76579.0,247.0,1.0
FK-338053,15,Male,White or Caucasian,9,57106,2018,56104.0,1322.0,2.0
FK-191196,15,Female,White or Caucasian,10,57106,2018,56104.0,1322.0,4.0
FK-337870,15,Male,White or Caucasian,10,57106,2018,56104.0,1322.0,2.0
FK-298252,15,Female,White or Caucasian,9,66007,2019,76579.0,247.0,1.0
FK-158999,15,Female,White or Caucasian,8,75028,2020,111391.0,2788.0,3.0
FK-296853,15,Female,White or Caucasian,9,64167,2018,138333.0,258.0,3.0
FK-269390,15,Male,White or Caucasian,9,44721,2019,57786.0,882.0,1.0
FK-039017,15,Male,Black or African American,9,28134,2021,50763.0,1104.0,10.0
FK-269398,15,Male,White or Caucasian,9,44721,2019,57786.0,882.0,1.0
FK-041567,15,Male,Latino or Hispanic,8,75032,2022,93308.0,545.0,1.0
FK-432307,15,Male,White or Caucasian,9,57106,2018,56104.0,1322.0,1.0
FK-228321,15,Female,White or Caucasian,9,28110,2018,57002.0,392.0,21.0
FK-371416,15,Male,White or Caucasian,9,44721,2018,57786.0,882.0,3.0
FK-158415,15,Male,Black or African American,8,75032,2021,93308.0,545.0,1.0
FK-415709,15,Male,White or Caucasian,10,10005,2018,124670.0,97048.0,4.0
FK-337871,15,Male,White or Caucasian,9,57106,2019,56104.0,1322.0,1.0
FK-190683,15,Male,Native American,9,57106,2021,56104.0,1322.0,1.0
FK-111137,15,Male,White or Caucasian,9,57106,2022,56104.0,1322.0,1.0
FK-038096,15,Male,White or Caucasian,10,28105,2022,63846.0,1663.0,4.0
FK-228324,15,Male,White or Caucasian,10,28105,2018,63846.0,1663.0,16.0
FK-395467,15,Female,Latino or Hispanic,10,75034,2018,111318.0,1454.0,1.0
FK-229371,15,Male,White or Caucasian,10,75034,2019,111318.0,1454.0,7.0
FK-042517,15,Male,Multi-Racial,10,75035,2021,102913.0,2011.0,19.0
FK-229473,15,Male,Black or African American,10,75035,2020,102913.0,2011.0,1.0
FK-156371,15,Male,Black or African American,9,28083,2021,37840.0,1188.0,1.0
FK-395042,15,Female,Multi-Racial,9,75035,2018,102913.0,2011.0,1.0
FK-239434,15,Male,Asian,9,10013,2020,83725.0,50154.0,2.0
FK-328353,15,Male,White or Caucasian,8,28092,2019,41607.0,315.0,2.0
FK-395402,15,Male,Multi-Racial,9,75035,2018,102913.0,2011.0,1.0
FK-391498,15,Male,White or Caucasian,8,28104,2018,92686.0,959.0,2.0
FK-298756,15,Female,White or Caucasian,10,45011,2018,60757.0,1149.0,3.0
FK-398147,15,Male,White or Caucasian,9,45011,2018,60757.0,1149.0,1.0
FK-002069,15,Male,White or Caucasian,9,44720,2022,58949.0,1146.0,1.0
FK-298891,15,Male,White or Caucasian,9,45011,2018,60757.0,1149.0,3.0
FK-296956,15,Male,White or Caucasian,9,64153,2019,58845.0,146.0,5.0
FK-038126,15,Male,White or Caucasian,9,28173,2022,93297.0,419.0,2.0
FK-039054,15,Female,White or Caucasian,9,28173,2022,93297.0,419.0,3.0
FK-039055,15,Male,Asian,8,28173,2022,93297.0,419.0,4.0
FK-039059,15,Male,White or Caucasian,8,28173,2022,93297.0,419.0,3.0
FK-217200,15,Male,White or Caucasian,8,44826,2018,51442.0,64.0,23.0
FK-156694,15,Male,Black or African American,10,28173,2021,93297.0,419.0,3.0
FK-290607,15,Male,White or Caucasian,9,28173,2019,93297.0,419.0,1.0
FK-156944,15,Female,White or Caucasian,10,28173,2019,93297.0,419.0,8.0
FK-291003,15,Female,Asian,10,28173,2019,93297.0,419.0,1.0
FK-397385,15,Female,White or Caucasian,9,64153,2018,58845.0,146.0,2.0
FK-292736,15,Female,Black or African American,10,75068,2019,85446.0,1273.0,1.0
FK-290943,15,Male,Asian,10,28208,2019,28435.0,1553.0,2.0
FK-290719,15,Female,Multi-Racial,9,28208,2019,28435.0,1553.0,1.0
FK-041638,15,Male,Multi-Racial,9,75063,2022,69114.0,2312.0,1.0
FK-394979,15,Male,Asian,9,75063,2018,69114.0,2312.0,1.0
FK-395226,15,Female,White or Caucasian,7,75063,2018,69114.0,2312.0,1.0
FK-292454,15,Male,Asian,9,45140,2019,82772.0,1150.0,3.0
FK-009201,15,Female,White or Caucasian,8,34684,2022,45071.0,3954.0,2.0
FK-273881,15,Male,White or Caucasian,9,34684,2019,45071.0,3954.0,2.0
FK-127341,15,Male,Latino or Hispanic,8,27701,2022,26690.0,4034.0,1.0
FK-127336,15,Male,Latino or Hispanic,8,27701,2022,26690.0,4034.0,1.0
FK-127331,15,Male,Latino or Hispanic,8,27701,2022,26690.0,4034.0,1.0
FK-127326,15,Male,Latino or Hispanic,8,27701,2022,26690.0,4034.0,1.0
FK-127321,15,Male,Black or African American,8,27701,2022,26690.0,4034.0,1.0
FK-127316,15,Male,Black or African American,8,27701,2022,26690.0,4034.0,1.0
FK-126153,15,Male,Latino or Hispanic,8,27701,2022,26690.0,4034.0,1.0
FK-365804,15,Male,White or Caucasian,9,74454,2019,37639.0,29.0,1.0
FK-265160,15,Female,Black or African American,9,74604,2020,58932.0,91.0,1.0
FK-158402,15,Male,Latino or Hispanic,8,75061,2021,40084.0,4622.0,1.0
FK-127136,15,Male,Black or African American,10,27703,2021,54767.0,768.0,6.0
FK-127176,15,Male,Black or African American,10,27703,2022,54767.0,768.0,4.0
FK-297301,15,Male,Black or African American,10,64132,2019,26536.0,1355.0,1.0
FK-292308,15,Male,White or Caucasian,10,45102,2019,56737.0,1030.0,2.0
FK-293462,15,Male,Latino or Hispanic,10,75061,2018,40084.0,4622.0,3.0
FK-156883,15,Male,White or Caucasian,10,28214,2019,53527.0,1060.0,13.0
FK-002057,15,Male,White or Caucasian,9,44708,2021,44731.0,2452.0,3.0
FK-137700,15,Female,White or Caucasian,8,44708,2021,44731.0,2452.0,3.0
FK-269257,15,Female,Black or African American,8,44708,2019,44731.0,2452.0,1.0
FK-228353,15,Male,Black or African American,8,28215,2020,45983.0,1757.0,1.0
FK-228329,15,Female,Black or African American,10,28215,2019,45983.0,1757.0,8.0
FK-391366,15,Female,Black or African American,10,28215,2018,45983.0,1757.0,3.0
FK-076875,15,Female,White or Caucasian,10,10038,2022,66074.0,68214.0,1.0
FK-449213,15,Male,White or Caucasian,9,27616,2018,58311.0,1903.0,1.0
FK-448931,15,Male,Black or African American,10,27616,2018,58311.0,1903.0,1.0
FK-127612,15,Male,White or Caucasian,9,27616,2022,58311.0,1903.0,11.0
FK-292462,15,Male,Black or African American,9,45205,2019,29097.0,6687.0,1.0
FK-041122,15,Female,Multi-Racial,9,45202,2021,42546.0,5716.0,8.0
FK-046400,15,Male,Black or African American,10,70126,2021,27823.0,2371.0,2.0
FK-229428,15,Male,Black or African American,10,75060,2020,45775.0,3467.0,1.0
FK-228966,15,Male,White or Caucasian,10,45174,2020,115357.0,1836.0,1.0
FK-449503,15,Male,Asian,9,27617,2018,78902.0,1808.0,1.0
FK-360624,15,Female,Asian,9,27617,2019,78902.0,1808.0,1.0
FK-263518,15,Male,Multi-Racial,10,27617,2020,78902.0,1808.0,1.0
FK-208959,15,Female,Black or African American,10,27617,2021,78902.0,1808.0,2.0
FK-208862,15,Male,White or Caucasian,8,27617,2021,78902.0,1808.0,1.0
FK-208833,15,Male,Latino or Hispanic,10,27617,2021,78902.0,1808.0,3.0
FK-127266,15,Female,White or Caucasian,10,27617,2022,78902.0,1808.0,4.0
FK-127216,15,Male,Black or African American,9,27617,2022,78902.0,1808.0,1.0
FK-269593,15,Male,Black or African American,9,44708,2019,44731.0,2452.0,1.0
FK-269334,15,Female,Black or African American,9,44708,2019,44731.0,2452.0,1.0
FK-177137,15,Female,Black or African American,9,10034,2021,41171.0,34544.0,1.0
FK-158362,15,Male,Asian,10,45040,2018,88395.0,1802.0,4.0
FK-269482,15,Male,White or Caucasian,9,44709,2019,42849.0,3285.0,1.0
FK-156352,15,Female,White or Caucasian,9,28211,2021,70403.0,2647.0,1.0
FK-298391,15,Male,Multi-Racial,8,64133,2019,48407.0,2029.0,2.0
FK-160316,15,Female,Black or African American,10,64133,2019,48407.0,2029.0,3.0
FK-011014,15,Male,Latino or Hispanic,10,27858,2022,44554.0,926.0,1.0
FK-253745,15,Male,Multi-Racial,10,34285,2018,45029.0,2140.0,1.0
FK-391583,15,Male,White or Caucasian,9,27915,2018,63542.0,98.0,1.0
FK-156646,15,Female,Asian,10,28209,2020,60180.0,3705.0,13.0
FK-228356,15,Female,Asian,9,28209,2020,60180.0,3705.0,2.0
FK-156947,15,Female,Black or African American,10,28025,2019,50632.0,451.0,6.0
FK-228363,15,Female,Black or African American,9,28025,2020,50632.0,451.0,1.0
FK-228316,15,Male,White or Caucasian,10,28209,2018,60180.0,3705.0,10.0
FK-391626,15,Female,White or Caucasian,8,28209,2018,60180.0,3705.0,1.0
FK-296804,15,Male,White or Caucasian,9,66025,2019,69073.0,118.0,1.0
FK-107919,15,Male,White or Caucasian,9,34286,2022,57520.0,1202.0,2.0
FK-391963,15,Male,White or Caucasian,9,28027,2018,59257.0,808.0,3.0
FK-391958,15,Male,White or Caucasian,9,28027,2018,59257.0,808.0,1.0
FK-391709,15,Female,White or Caucasian,8,28027,2018,59257.0,808.0,2.0
FK-291155,15,Female,White or Caucasian,9,28027,2018,59257.0,808.0,1.0
FK-228351,15,Male,Black or African American,9,28027,2020,59257.0,808.0,1.0
FK-156388,15,Female,Asian,9,28027,2021,59257.0,808.0,4.0
FK-269443,15,Male,Black or African American,10,44714,2018,43781.0,3448.0,3.0
FK-269354,15,Male,White or Caucasian,10,44714,2019,43781.0,3448.0,9.0
FK-041193,15,Male,White or Caucasian,7,45044,2018,46006.0,1385.0,6.0
FK-254495,15,Male,White or Caucasian,9,57105,2020,52255.0,3192.0,2.0
FK-292769,15,Male,Black or African American,8,75007,2018,78934.0,4433.0,4.0
FK-398274,15,Male,White or Caucasian,10,45050,2018,66682.0,1148.0,2.0
FK-228354,15,Female,White or Caucasian,10,28211,2020,70403.0,2647.0,1.0
FK-291212,15,Male,Black or African American,8,28211,2019,70403.0,2647.0,1.0
FK-001673,15,Male,White or Caucasian,9,44709,2022,42849.0,3285.0,1.0
FK-208986,15,Female,Latino or Hispanic,9,27707,2018,45831.0,2116.0,13.0
FK-127196,15,Female,Black or African American,10,27707,2022,45831.0,2116.0,1.0
FK-321205,15,Female,Native American,9,74859,2018,33764.0,21.0,3.0
FK-298937,15,Male,White or Caucasian,8,45069,2019,84010.0,1725.0,3.0
FK-298969,15,Female,White or Caucasian,10,45069,2019,84010.0,1725.0,1.0
FK-285135,15,Male,White or Caucasian,9,74962,2018,39007.0,36.0,1.0
FK-239039,15,Female,Asian,10,10028,2018,104638.0,143683.0,13.0
FK-038106,15,Male,White or Caucasian,9,28211,2022,70403.0,2647.0,1.0
FK-292984,15,Male,White or Caucasian,9,75002,2018,91632.0,1699.0,3.0
FK-395456,15,Female,White or Caucasian,7,75056,2018,79251.0,1895.0,1.0
FK-415544,15,Male,White or Caucasian,10,10028,2018,104638.0,143683.0,2.0
FK-360602,15,Male,White or Caucasian,9,27712,2019,77440.0,599.0,2.0
FK-156383,15,Female,White or Caucasian,9,28210,2021,54915.0,3327.0,1.0
FK-039217,15,Female,White or Caucasian,10,28210,2021,54915.0,3327.0,4.0
FK-156664,15,Male,White or Caucasian,9,28210,2021,54915.0,3327.0,1.0
FK-158363,15,Male,White or Caucasian,8,45050,2018,66682.0,1148.0,4.0
FK-448894,15,Male,Black or African American,9,27713,2018,66254.0,1433.0,1.0
FK-158416,15,Male,Latino or Hispanic,10,75006,2019,56985.0,2746.0,1.0
FK-296870,15,Male,Asian,9,66046,2019,44049.0,476.0,4.0
FK-292716,15,Male,White or Caucasian,8,75002,2019,91632.0,1699.0,1.0
FK-160301,15,Male,Latino or Hispanic,10,77573,2018,92559.0,2373.0,12.0
FK-296286,15,Male,White or Caucasian,10,64081,2018,76684.0,1622.0,8.0
FK-177606,15,Female,Multi-Racial,10,10456,2018,23452.0,84979.0,63.0
FK-397651,15,Male,Black or African American,8,64015,2018,64344.0,1368.0,1.0
FK-265047,15,Female,Latino or Hispanic,10,74129,2019,39163.0,4554.0,2.0
FK-210651,15,Male,Black or African American,9,74129,2021,39163.0,4554.0,1.0
FK-111117,15,Male,Black or African American,9,57064,2022,74359.0,195.0,1.0
FK-360064,15,Female,Black or African American,8,27405,2019,28677.0,1437.0,1.0
FK-003063,15,Female,White or Caucasian,7,27405,2022,28677.0,1437.0,3.0
FK-168904,15,Female,White or Caucasian,8,28411,2021,66553.0,764.0,1.0
FK-169017,15,Female,White or Caucasian,10,28411,2021,66553.0,764.0,1.0
FK-307581,15,Male,White or Caucasian,8,28411,2019,66553.0,764.0,1.0
FK-406330,15,Male,White or Caucasian,9,28411,2018,66553.0,764.0,1.0
FK-406383,15,Male,White or Caucasian,8,28411,2018,66553.0,764.0,1.0
FK-172158,15,Female,White or Caucasian,9,46168,2021,61181.0,940.0,1.0
FK-172175,15,Male,White or Caucasian,9,46168,2021,61181.0,940.0,1.0
FK-172491,15,Male,White or Caucasian,8,46168,2021,61181.0,940.0,1.0
FK-397559,15,Male,White or Caucasian,8,64015,2018,64344.0,1368.0,1.0
FK-397517,15,Male,White or Caucasian,8,64015,2018,64344.0,1368.0,1.0
FK-397450,15,Male,White or Caucasian,8,64015,2018,64344.0,1368.0,1.0
FK-313985,15,Female,White or Caucasian,7,46163,2019,71441.0,405.0,1.0
FK-397341,15,Female,White or Caucasian,8,64015,2018,64344.0,1368.0,1.0
FK-397145,15,Male,White or Caucasian,8,64015,2018,64344.0,1368.0,1.0
FK-396911,15,Male,White or Caucasian,8,64015,2018,64344.0,1368.0,1.0
FK-003105,15,Male,White or Caucasian,8,27403,2020,36664.0,3643.0,3.0
FK-397685,15,Male,Black or African American,8,64015,2018,64344.0,1368.0,1.0
FK-397711,15,Male,White or Caucasian,8,64015,2018,64344.0,1368.0,1.0
FK-111597,15,Male,White or Caucasian,8,57055,2022,72000.0,63.0,1.0
FK-174048,15,Male,White or Caucasian,9,46208,2021,31999.0,3312.0,2.0
FK-236877,15,Male,White or Caucasian,9,46208,2020,31999.0,3312.0,2.0
FK-105676,15,Male,White or Caucasian,8,27376,2022,53877.0,135.0,1.0
FK-105664,15,Female,White or Caucasian,7,27376,2022,53877.0,135.0,1.0
FK-293583,15,Male,Latino or Hispanic,9,75217,2019,34480.0,2940.0,1.0
FK-293627,15,Female,Latino or Hispanic,9,75217,2019,34480.0,2940.0,1.0
FK-293685,15,Female,Latino or Hispanic,10,75217,2019,34480.0,2940.0,1.0
FK-294198,15,Male,Latino or Hispanic,9,75217,2019,34480.0,2940.0,1.0
FK-294253,15,Male,Black or African American,10,75217,2019,34480.0,2940.0,1.0
FK-294419,15,Male,Black or African American,9,75217,2019,34480.0,2940.0,1.0
FK-045392,15,Male,White or Caucasian,9,66208,2022,83860.0,3223.0,1.0
FK-294452,15,Female,Black or African American,10,75217,2019,34480.0,2940.0,1.0
FK-294536,15,Female,Latino or Hispanic,9,75217,2019,34480.0,2940.0,1.0
FK-359890,15,Male,Black or African American,10,27377,2019,60718.0,278.0,1.0
FK-215207,15,Male,Black or African American,10,27377,2020,60718.0,278.0,1.0
FK-448660,15,Male,Black or African American,8,27379,2018,27987.0,55.0,2.0
FK-172406,15,Female,Black or African American,10,46202,2021,31698.0,2927.0,1.0
FK-366500,15,Female,Black or African American,9,74128,2019,41721.0,3430.0,2.0
FK-397733,15,Male,White or Caucasian,8,64015,2018,64344.0,1368.0,1.0
FK-397719,15,Male,White or Caucasian,8,64015,2018,64344.0,1368.0,1.0
FK-397716,15,Male,Black or African American,8,64015,2018,64344.0,1368.0,1.0
FK-253808,15,Male,White or Caucasian,8,34211,2020,82083.0,76.0,1.0
FK-294518,15,Male,Latino or Hispanic,9,75217,2019,34480.0,2940.0,1.0
FK-034588,15,Male,White or Caucasian,9,44333,2022,77530.0,674.0,1.0
FK-269242,15,Male,Black or African American,8,44444,2019,43864.0,245.0,1.0
FK-360003,15,Female,Black or African American,9,27406,2019,37548.0,813.0,1.0
FK-061332,15,Female,White or Caucasian,8,28409,2022,74633.0,1314.0,14.0
FK-169024,15,Male,White or Caucasian,9,28409,2021,74633.0,1314.0,1.0
FK-169197,15,Female,White or Caucasian,8,28409,2021,74633.0,1314.0,2.0
FK-234854,15,Male,White or Caucasian,10,28409,2020,74633.0,1314.0,1.0
FK-307528,15,Female,White or Caucasian,10,28409,2019,74633.0,1314.0,1.0
FK-001692,15,Female,White or Caucasian,10,44632,2021,59798.0,357.0,14.0
FK-394750,15,Male,Latino or Hispanic,9,75214,2018,69168.0,4553.0,1.0
FK-294131,15,Female,Latino or Hispanic,10,75212,2019,28802.0,2418.0,1.0
FK-294334,15,Female,Black or African American,9,75212,2019,28802.0,2418.0,1.0
FK-398485,15,Male,Black or African American,9,70131,2018,50934.0,2512.0,1.0
FK-360152,15,Female,White or Caucasian,9,27408,2019,60938.0,2268.0,2.0
FK-269534,15,Female,Asian,10,44641,2018,53795.0,376.0,16.0
FK-371202,15,Female,White or Caucasian,8,44641,2018,53795.0,376.0,2.0
FK-455219,15,Male,Latino or Hispanic,8,74133,2018,56199.0,3155.0,1.0
FK-002068,15,Female,White or Caucasian,9,44641,2022,53795.0,376.0,1.0
FK-448551,15,Male,White or Caucasian,8,27409,2018,42831.0,803.0,1.0
FK-294033,15,Female,Latino or Hispanic,10,75211,2019,36704.0,4151.0,1.0
FK-294502,15,Female,Black or African American,6,75211,2019,36704.0,4151.0,1.0
FK-448805,15,Male,White or Caucasian,7,27410,2018,60097.0,1603.0,1.0
FK-359293,15,Female,Asian,9,27410,2019,60097.0,1603.0,2.0
FK-039052,15,Male,Latino or Hispanic,8,27410,2022,60097.0,1603.0,1.0
FK-061267,15,Male,White or Caucasian,10,28409,2022,74633.0,1314.0,1.0
FK-061194,15,Male,White or Caucasian,9,28409,2022,74633.0,1314.0,1.0
FK-061041,15,Male,White or Caucasian,10,28409,2022,74633.0,1314.0,1.0
FK-172506,15,Female,Multi-Racial,10,46143,2021,63265.0,995.0,1.0
FK-360002,15,Female,Black or African American,9,27406,2019,37548.0,813.0,1.0
FK-359491,15,Female,Black or African American,9,27406,2019,37548.0,813.0,2.0
FK-138580,15,Male,Black or African American,10,27406,2021,37548.0,813.0,1.0
FK-002065,15,Female,White or Caucasian,10,44612,2022,54714.0,206.0,1.0
FK-230200,15,Female,White or Caucasian,10,77554,2019,64583.0,250.0,5.0
FK-160779,15,Male,Black or African American,10,70131,2021,50934.0,2512.0,1.0
FK-269216,15,Female,White or Caucasian,9,44614,2019,53766.0,561.0,6.0
FK-002059,15,Female,Latino or Hispanic,9,44614,2022,53766.0,561.0,1.0
FK-068486,15,Male,White or Caucasian,9,46151,2022,50314.0,151.0,1.0
FK-068586,15,Male,White or Caucasian,8,46151,2022,50314.0,151.0,1.0
FK-415618,15,Female,Black or African American,8,10469,2018,57776.0,26903.0,5.0
FK-068759,15,Female,White or Caucasian,9,46151,2022,50314.0,151.0,1.0
FK-176883,15,Male,White or Caucasian,9,10468,2021,33776.0,70778.0,2.0
FK-160787,15,Female,Black or African American,9,70131,2021,50934.0,2512.0,1.0
FK-160494,15,Male,White or Caucasian,10,66206,2021,103533.0,2453.0,1.0
FK-214711,15,Male,White or Caucasian,10,44626,2018,59483.0,108.0,18.0
FK-398465,15,Male,Black or African American,8,70131,2018,50934.0,2512.0,1.0
FK-292628,15,Male,Black or African American,8,75216,2019,23294.0,3379.0,1.0
FK-293792,15,Male,Black or African American,6,75216,2019,23294.0,3379.0,1.0
FK-070545,15,Male,Asian,9,46143,2022,63265.0,995.0,1.0
FK-138589,15,Male,Black or African American,10,27407,2021,42270.0,1526.0,1.0
FK-138494,15,Male,Black or African American,9,27407,2021,42270.0,1526.0,2.0
FK-070652,15,Male,White or Caucasian,9,46151,2022,50314.0,151.0,2.0
FK-455057,15,Female,Native American,9,74133,2018,56199.0,3155.0,1.0
FK-034582,15,Male,Black or African American,8,44333,2021,77530.0,674.0,4.0
FK-288710,15,Female,White or Caucasian,9,44333,2019,77530.0,674.0,1.0
FK-034584,15,Male,Black or African American,10,44320,2022,31559.0,2044.0,2.0
FK-034524,15,Male,Black or African American,8,44320,2022,31559.0,2044.0,6.0
FK-293595,15,Female,Latino or Hispanic,9,75227,2019,37720.0,4828.0,1.0
FK-293666,15,Female,Latino or Hispanic,6,75227,2019,37720.0,4828.0,1.0
FK-294135,15,Male,Latino or Hispanic,8,75227,2019,37720.0,4828.0,1.0
FK-140541,15,Male,White or Caucasian,9,34711,2021,60312.0,1239.0,1.0
FK-139074,15,Male,White or Caucasian,8,27284,2020,56602.0,640.0,5.0
FK-215229,15,Female,White or Caucasian,10,27284,2020,56602.0,640.0,2.0
FK-215227,15,Female,White or Caucasian,10,27284,2020,56602.0,640.0,2.0
FK-215222,15,Male,White or Caucasian,9,27284,2020,56602.0,640.0,1.0
FK-215199,15,Male,White or Caucasian,10,27284,2020,56602.0,640.0,2.0
FK-003073,15,Male,Black or African American,9,27284,2022,56602.0,640.0,1.0
FK-274460,15,Male,White or Caucasian,10,28462,2018,35497.0,125.0,1.0
FK-233802,15,Male,White or Caucasian,9,63368,2020,84333.0,2630.0,1.0
FK-034474,15,Female,Multi-Racial,10,44321,2022,75000.0,999.0,1.0
FK-314126,15,Male,White or Caucasian,10,46237,2019,57266.0,2666.0,1.0
FK-294209,15,Female,Latino or Hispanic,8,75227,2019,37720.0,4828.0,1.0
FK-293558,15,Male,Latino or Hispanic,9,75227,2018,37720.0,4828.0,5.0
FK-140892,15,Male,White or Caucasian,10,34711,2020,60312.0,1239.0,6.0
FK-375448,15,Female,Asian,9,34711,2018,60312.0,1239.0,2.0
FK-111587,15,Female,White or Caucasian,9,57042,2022,47978.0,41.0,2.0
FK-154154,15,Male,Black or African American,10,44320,2020,31559.0,2044.0,3.0
FK-389566,15,Male,Black or African American,9,44320,2018,31559.0,2044.0,11.0
FK-389622,15,Male,White or Caucasian,6,44320,2018,31559.0,2044.0,1.0
FK-274349,15,Male,White or Caucasian,9,28465,2018,49029.0,617.0,1.0
FK-448685,15,Male,Asian,8,27265,2018,53386.0,1114.0,2.0
FK-448515,15,Male,White or Caucasian,9,27265,2018,53386.0,1114.0,1.0
FK-139073,15,Female,Black or African American,9,27265,2019,53386.0,1114.0,5.0
FK-297436,15,Female,White or Caucasian,8,66218,2019,96300.0,862.0,1.0
FK-389712,15,Male,White or Caucasian,9,44319,2018,54834.0,1208.0,1.0
FK-172066,15,Female,White or Caucasian,9,46278,2021,106738.0,628.0,2.0
FK-236825,15,Male,Multi-Racial,10,46278,2018,106738.0,628.0,5.0
FK-071395,15,Female,White or Caucasian,8,46268,2022,41718.0,1879.0,3.0
FK-239199,15,Female,Multi-Racial,10,10522,2018,105000.0,4477.0,8.0
FK-011024,15,Male,White or Caucasian,8,28467,2022,44597.0,484.0,1.0
FK-138502,15,Male,White or Caucasian,9,27288,2021,33800.0,355.0,1.0
FK-274516,15,Female,White or Caucasian,10,28467,2018,44597.0,484.0,3.0
FK-294060,15,Female,Latino or Hispanic,10,75228,2019,36274.0,5837.0,1.0
FK-389537,15,Male,White or Caucasian,8,44319,2018,54834.0,1208.0,1.0
FK-236858,15,Female,White or Caucasian,10,46260,2020,41826.0,3188.0,2.0
FK-174069,15,Female,Black or African American,7,46260,2018,41826.0,3188.0,8.0
FK-230189,15,Male,Black or African American,7,77545,2018,67970.0,1595.0,12.0
FK-167252,15,Male,White or Caucasian,8,63368,2018,84333.0,2630.0,9.0
FK-006310,15,Male,White or Caucasian,10,34711,2021,60312.0,1239.0,1.0
FK-447948,15,Male,White or Caucasian,8,27281,2018,42169.0,60.0,1.0
FK-011468,15,Male,White or Caucasian,8,28465,2022,49029.0,617.0,11.0
FK-143554,15,Male,White or Caucasian,9,28465,2021,49029.0,617.0,1.0
FK-389674,15,Male,White or Caucasian,9,44319,2018,54834.0,1208.0,2.0
FK-448665,15,Male,Native American,8,27360,2018,39503.0,523.0,1.0
FK-448688,15,Male,White or Caucasian,8,27292,2018,37244.0,274.0,1.0
FK-320501,15,Male,Black or African American,11,10475,2018,43629.0,23753.0,4.0
FK-359298,15,Male,Black or African American,10,27355,2019,36436.0,77.0,1.0
FK-359570,15,Male,White or Caucasian,6,27357,2019,47329.0,186.0,1.0
FK-129958,15,Male,Black or African American,9,74127,2022,30161.0,703.0,1.0
FK-307613,15,Male,White or Caucasian,10,28444,2019,39063.0,23.0,1.0
FK-307622,15,Male,White or Caucasian,9,28444,2019,39063.0,23.0,1.0
FK-129321,15,Male,Black or African American,8,74127,2022,30161.0,703.0,1.0
FK-319891,15,Female,Asian,9,10471,2019,71798.0,8878.0,1.0
FK-448838,15,Male,Black or African American,9,27358,2018,88382.0,258.0,2.0
FK-359378,15,Male,White or Caucasian,8,27358,2019,88382.0,258.0,1.0
FK-215254,15,Male,White or Caucasian,8,27358,2020,88382.0,258.0,2.0
FK-138987,15,Male,Black or African American,9,27358,2021,88382.0,258.0,1.0
FK-397575,15,Female,Black or African American,9,66209,2018,106054.0,3168.0,2.0
FK-415457,15,Male,Latino or Hispanic,10,10471,2018,71798.0,8878.0,1.0
FK-070087,15,Female,White or Caucasian,10,46220,2022,62063.0,2893.0,1.0
